year,flu week,MA rate,MA pop,MA count,MA weighted rate,BE rate,BE count,BE pop,BE weighted rate,SB rate,SB count,SB pop,SB weighted rate,JE rate,JE count,JE pop,JE weighted rate,GA rate,GA count,GA pop,GA weighted rate
3.0,6.0,0.0,7664.0,0.0,3.0389394368911765e-12,0.0,0.0,9356.0,4.733527912342608e-10,0.0,0.0,34451.0,1.3122684844748464e-13,0.0,0.0,11317.0,7.865589386694469e-10,0.0,0.0,92506.0,2.0838370423532177e-10
3.0,7.0,0.0,7664.0,0.0,1.8233636621347058e-12,0.0,0.0,9356.0,2.840116747405565e-10,0.0,0.0,34451.0,7.873610906849079e-14,0.0,0.0,11317.0,4.71935363201668e-10,0.0,0.0,92506.0,1.2503022254119307e-10
3.0,8.0,0.0,7664.0,0.0,1.0940181972808235e-12,0.0,0.0,9356.0,1.704070048443339e-10,0.0,0.0,34451.0,4.724166544109447e-14,0.0,0.0,11317.0,2.8316121792100084e-10,0.0,0.0,92506.0,7.501813352471584e-11
3.0,9.0,0.0,7664.0,0.0,6.564109183684941e-13,0.0,0.0,9356.0,1.0224420290660034e-10,0.0,0.0,34451.0,2.8344999264656682e-14,0.0,0.0,11317.0,1.698967307526005e-10,0.0,0.0,92506.0,4.50108801148295e-11
3.0,10.0,0.0,7664.0,0.0,3.9384655102109647e-13,0.0,0.0,9356.0,6.13465217439602e-11,0.0,0.0,34451.0,1.7006999558794007e-14,0.0,0.0,11317.0,1.0193803845156029e-10,0.0,0.0,92506.0,2.70065280688977e-11
3.0,11.0,0.0,7664.0,0.0,2.363079306126579e-13,0.0,0.0,9356.0,3.680791304637612e-11,0.0,0.0,34451.0,1.0204199735276405e-14,0.0,0.0,11317.0,6.116282307093617e-11,0.0,0.0,92506.0,1.6203916841338618e-11
3.0,12.0,0.0,7664.0,0.0,1.4178475836759473e-13,0.0,0.0,9356.0,2.208474782782567e-11,0.0,0.0,34451.0,6.1225198411658425e-15,0.0,0.0,11317.0,3.66976938425617e-11,0.0,0.0,92506.0,9.72235010480317e-12
3.0,13.0,0.0,7664.0,0.0,8.507085502055683e-14,0.0,0.0,9356.0,1.3250848696695402e-11,0.0,0.0,34451.0,3.673511904699505e-15,0.0,0.0,11317.0,2.201861630553702e-11,0.0,0.0,92506.0,5.8334100628819025e-12
3.0,14.0,0.0,7664.0,0.0,5.10425130123341e-14,0.0,0.0,9356.0,7.950509218017242e-12,0.0,0.0,34451.0,2.204107142819703e-15,0.0,0.0,11317.0,1.321116978332221e-11,2.162e-05,2.0,92506.0,8.648003500046038e-06
3.0,15.0,0.0,7664.0,0.0,3.0625507807400455e-14,0.0,0.0,9356.0,4.770305530810345e-12,0.0,0.0,34451.0,1.322464285691822e-15,0.0,0.0,11317.0,7.926701869993327e-12,0.0,0.0,92506.0,5.188802100027623e-06
3.0,16.0,0.0,7664.0,0.0,1.8375304684440273e-14,0.0,0.0,9356.0,2.862183318486207e-12,0.0,0.0,34451.0,7.934785714150932e-16,0.0,0.0,11317.0,4.7560211219959955e-12,0.0,0.0,92506.0,3.113281260016574e-06
3.0,17.0,0.0,7664.0,0.0,1.1025182810664163e-14,0.0,0.0,9356.0,1.7173099910917241e-12,0.0,0.0,34451.0,4.760871428490559e-16,0.0,0.0,11317.0,2.853612673197597e-12,0.0,0.0,92506.0,1.8679687560099443e-06
3.0,18.0,0.0,7664.0,0.0,6.615109686398498e-15,0.0,0.0,9356.0,1.0303859946550345e-12,0.0,0.0,34451.0,2.856522857094335e-16,0.0,0.0,11317.0,1.7121676039185583e-12,0.0,0.0,92506.0,1.1207812536059665e-06
3.0,19.0,0.0,7664.0,0.0,3.969065811839099e-15,0.0,0.0,9356.0,6.182315967930207e-13,0.0,0.0,34451.0,1.713913714256601e-16,0.0,0.0,11317.0,1.027300562351135e-12,0.0,0.0,92506.0,6.724687521635799e-07
3.0,20.0,0.0,7664.0,0.0,2.381439487103459e-15,0.0,0.0,9356.0,3.7093895807581237e-13,0.0,0.0,34451.0,1.0283482285539606e-16,8.8363e-05,1.0,11317.0,3.534520061638034e-05,0.0,0.0,92506.0,4.034812512981479e-07
3.0,21.0,0.0,7664.0,0.0,1.4288636922620752e-15,0.0,0.0,9356.0,2.225633748454874e-13,0.0,0.0,34451.0,6.170089371323764e-17,0.0,0.0,11317.0,2.1207120369828205e-05,1.081e-05,1.0,92506.0,4.566088750778889e-06
3.0,22.0,0.0,7664.0,0.0,8.573182153572451e-16,0.0,0.0,9356.0,1.3353802490729244e-13,2.9027e-05,1.0,34451.0,1.1610800000037021e-05,0.0,0.0,11317.0,1.2724272221896923e-05,2.162e-05,2.0,92506.0,1.1387653250467335e-05
3.0,23.0,0.0,7664.0,0.0,5.143909292143471e-16,0.00010688299999999999,1.0,9356.0,4.275320008012281e-05,0.0,0.0,34451.0,6.966480000022212e-06,0.0,0.0,11317.0,7.634563333138153e-06,1.081e-05,1.0,92506.0,1.1156591950280402e-05
3.0,24.0,0.0,7664.0,0.0,3.0863455752860825e-16,0.00010688299999999999,1.0,9356.0,6.840512004807367e-05,0.0,0.0,34451.0,4.179888000013327e-06,0.0,0.0,11317.0,4.580737999882892e-06,1.081e-05,1.0,92506.0,1.101795517016824e-05
3.0,25.0,0.0,7664.0,0.0,1.8518073451716494e-16,0.00021376700000000002,2.0,9356.0,0.0001265498720288442,0.0,0.0,34451.0,2.507932800007996e-06,0.0,0.0,11317.0,2.748442799929735e-06,1.081e-05,1.0,92506.0,1.0934773102100943e-05
3.0,26.0,0.0,7664.0,0.0,1.1110844071029897e-16,0.00032065,3.0,9356.0,0.00020418992321730655,0.0,0.0,34451.0,1.5047596800047976e-06,0.0,0.0,11317.0,1.6490656799578409e-06,5.4051e-05,5.0,92506.0,2.8181263861260566e-05
3.0,27.0,0.0,7664.0,0.0,6.666506442617938e-17,0.00010688299999999999,1.0,9356.0,0.0001652671539303839,0.0,0.0,34451.0,9.028558080028785e-07,0.0,0.0,11317.0,9.894394079747044e-07,5.4051e-05,5.0,92506.0,3.8529158316756335e-05
3.0,28.0,0.0,7664.0,0.0,3.9999038655707626e-17,0.0,0.0,9356.0,9.916029235823034e-05,0.0,0.0,34451.0,5.417134848017271e-07,0.0,0.0,11317.0,5.936636447848227e-07,2.162e-05,2.0,92506.0,3.17654949900538e-05
3.0,29.0,0.0,7664.0,0.0,2.3999423193424575e-17,0.0,0.0,9356.0,5.94961754149382e-05,0.0,0.0,34451.0,3.2502809088103624e-07,0.0,0.0,11317.0,3.561981868708936e-07,2.162e-05,2.0,92506.0,2.7707296994032277e-05
3.0,30.0,0.0,7664.0,0.0,1.4399653916054744e-17,0.0,0.0,9356.0,3.5697705248962915e-05,0.0,0.0,34451.0,1.9501685452862173e-07,0.0,0.0,11317.0,2.1371891212253616e-07,7.5671e-05,7.0,92506.0,4.689277819641937e-05
3.0,31.0,0.0,7664.0,0.0,8.639792349632846e-18,0.000748183,7.0,9356.0,0.00032069182314937777,0.0,0.0,34451.0,1.1701011271717303e-07,0.0,0.0,11317.0,1.282313472735217e-07,7.5671e-05,7.0,92506.0,5.840406691785162e-05
3.0,32.0,0.0,7664.0,0.0,5.183875409779707e-18,0.00096195,9.0,9356.0,0.0005771950938896267,0.0,0.0,34451.0,7.020606763030381e-08,0.0,0.0,11317.0,7.693880836411302e-08,7.5671e-05,7.0,92506.0,6.531084015071097e-05
3.0,33.0,0.0,7664.0,0.0,3.1103252458678244e-18,0.00010688299999999999,1.0,9356.0,0.000389070256333776,0.0,0.0,34451.0,4.2123640578182286e-08,0.0,0.0,11317.0,4.6163285018467816e-08,0.00012972100000000001,12.0,92506.0,9.107490409042659e-05
3.0,34.0,0.0,7664.0,0.0,1.8661951475206946e-18,0.00032065,3.0,9356.0,0.0003617021538002656,0.0,0.0,34451.0,2.5274184346909372e-08,0.0,0.0,11317.0,2.7697971011080688e-08,6.4861e-05,6.0,92506.0,8.058934245425595e-05
3.0,35.0,0.0,7664.0,0.0,1.1197170885124167e-18,0.00010688299999999999,1.0,9356.0,0.00025977449228015934,0.0,0.0,34451.0,1.516451060814562e-08,0.0,0.0,11317.0,1.6618782606648413e-08,0.0,0.0,92506.0,4.835360547255357e-05
3.0,36.0,0.0,7664.0,0.0,6.7183025310745e-19,0.00010688299999999999,1.0,9356.0,0.00019861789536809558,0.0,0.0,34451.0,9.098706364887372e-09,0.0,0.0,11317.0,9.971269563989048e-09,0.0,0.0,92506.0,2.9012163283532138e-05
3.0,37.0,0.0,7664.0,0.0,4.0309815186447e-19,0.00010688299999999999,1.0,9356.0,0.00016192393722085733,0.0,0.0,34451.0,5.4592238189324235e-09,0.0,0.0,11317.0,5.982761738393428e-09,0.0,0.0,92506.0,1.7407297970119283e-05
3.0,38.0,0.0,7664.0,0.0,2.41858891118682e-19,0.00010688299999999999,1.0,9356.0,0.0001399075623325144,0.0,0.0,34451.0,3.275534291359454e-09,0.0,0.0,11317.0,3.5896570430360567e-09,0.0,0.0,92506.0,1.0444378782071569e-05
3.0,39.0,0.0,7664.0,0.0,1.451153346712092e-19,0.00021376700000000002,2.0,9356.0,0.00016945133739950866,0.0,0.0,34451.0,1.9653205748156725e-09,0.0,0.0,11317.0,2.153794225821634e-09,0.0,0.0,92506.0,6.266627269242941e-06
3.0,40.0,0.0,7664.0,0.0,8.706920080272551e-20,0.0,0.0,9356.0,0.00010167080243970519,0.0,0.0,34451.0,1.1791923448894034e-09,0.0,0.0,11317.0,1.2922765354929804e-09,0.0,0.0,92506.0,3.759976361545764e-06
3.0,41.0,0.0,7664.0,0.0,5.2241520481635304e-20,0.0,0.0,9356.0,6.100248146382311e-05,0.0,0.0,34451.0,7.075154069336421e-10,0.0,0.0,11317.0,7.753659212957883e-10,0.0,0.0,92506.0,2.2559858169274586e-06
3.0,42.0,0.0,7664.0,0.0,3.134491228898118e-20,0.0,0.0,9356.0,3.660148887829386e-05,0.0,0.0,34451.0,4.245092441601852e-10,0.0,0.0,11317.0,4.652195527774729e-10,0.0,0.0,92506.0,1.353591490156475e-06
3.0,43.0,0.0,7664.0,0.0,1.8806947373388708e-20,0.0,0.0,9356.0,2.1960893326976316e-05,0.0,0.0,34451.0,2.5470554649611113e-10,0.0,0.0,11317.0,2.7913173166648376e-10,0.0,0.0,92506.0,8.12154894093885e-07
3.0,44.0,0.0,7664.0,0.0,1.1284168424033225e-20,0.0,0.0,9356.0,1.3176535996185789e-05,0.0,0.0,34451.0,1.5282332789766667e-10,0.0,0.0,11317.0,1.6747903899989026e-10,0.0,0.0,92506.0,4.87292936456331e-07
3.0,45.0,0.0,7664.0,0.0,6.770501054419934e-21,0.0,0.0,9356.0,7.905921597711473e-06,0.0,0.0,34451.0,9.16939967386e-11,0.0,0.0,11317.0,1.0048742339993416e-10,0.0,0.0,92506.0,2.923757618737986e-07
3.0,46.0,0.0,7664.0,0.0,4.06230063265196e-21,0.0,0.0,9356.0,4.743552958626884e-06,0.0,0.0,34451.0,5.501639804316e-11,0.0,0.0,11317.0,6.029245403996049e-11,0.0,0.0,92506.0,1.7542545712427915e-07
3.0,47.0,0.0,7664.0,0.0,2.437380379591176e-21,0.0,0.0,9356.0,2.8461317751761302e-06,0.0,0.0,34451.0,3.3009838825895996e-11,0.0,0.0,11317.0,3.617547242397629e-11,0.0,0.0,92506.0,1.0525527427456749e-07
3.0,48.0,0.0,7664.0,0.0,1.4624282277547056e-21,0.0,0.0,9356.0,1.707679065105678e-06,0.0,0.0,34451.0,1.9805903295537597e-11,0.0,0.0,11317.0,2.1705283454385774e-11,0.0,0.0,92506.0,6.315316456474049e-08
3.0,49.0,0.0,7664.0,0.0,8.774569366528233e-22,0.0,0.0,9356.0,1.0246074390634069e-06,0.0,0.0,34451.0,1.1883541977322559e-11,0.0,0.0,11317.0,1.3023170072631465e-11,0.0,0.0,92506.0,3.789189873884429e-08
3.0,50.0,0.0,7664.0,0.0,5.26474161991694e-22,0.0,0.0,9356.0,6.147644634380441e-07,0.0,0.0,34451.0,7.130125186393535e-12,0.0,0.0,11317.0,7.813902043578878e-12,0.0,0.0,92506.0,2.273513924330657e-08
3.0,51.0,0.0,7664.0,0.0,3.158844971950164e-22,0.0,0.0,9356.0,3.6885867806282645e-07,0.0,0.0,34451.0,4.278075111836121e-12,0.0,0.0,11317.0,4.688341226147327e-12,0.0,0.0,92506.0,1.3641083545983941e-08
3.0,52.0,0.0,7664.0,0.0,1.8953069831700983e-22,0.0,0.0,9356.0,2.2131520683769586e-07,0.0,0.0,34451.0,2.5668450671016725e-12,0.0,0.0,11317.0,2.8130047356883962e-12,0.0,0.0,92506.0,8.184650127590364e-09
4.0,1.0,0.0,7665.0,0.0,1.1371841899020589e-22,0.0,0.0,9356.0,1.3278912410261752e-07,0.0,0.0,34451.0,1.5401070402610034e-12,0.0,0.0,11317.0,1.6878028414130376e-12,0.0,0.0,92506.0,4.910790076554218e-09
4.0,2.0,0.0,7665.0,0.0,6.823105139412353e-23,0.0,0.0,9301.0,7.967347446157051e-08,0.0,0.0,34435.0,9.24064224156602e-13,0.0,0.0,11435.0,1.0126817048478225e-12,0.0,0.0,94421.0,2.946474045932531e-09
4.0,3.0,0.0,7665.0,0.0,4.093863083647411e-23,0.0,0.0,9301.0,4.780408467694231e-08,0.0,0.0,34435.0,5.544385344939611e-13,0.0,0.0,11435.0,6.076090229086935e-13,0.0,0.0,94421.0,1.7678844275595186e-09
4.0,4.0,0.0,7665.0,0.0,2.4563178501884468e-23,0.0,0.0,9301.0,2.8682450806165384e-08,0.0,0.0,34435.0,3.3266312069637663e-13,0.0,0.0,11435.0,3.6456541374521606e-13,0.0,0.0,94421.0,1.060730656535711e-09
4.0,5.0,0.0,7665.0,0.0,1.473790710113068e-23,0.0,0.0,9301.0,1.720947048369923e-08,0.0,0.0,34435.0,1.9959787241782598e-13,0.0,0.0,11435.0,2.1873924824712962e-13,0.0,0.0,94421.0,6.364383939214266e-10
4.0,6.0,0.0,7665.0,0.0,8.842744260678409e-24,0.0,0.0,9301.0,1.0325682290219538e-08,0.0,0.0,34435.0,1.197587234506956e-13,0.0,0.0,11435.0,1.3124354894827778e-13,0.0,0.0,94421.0,3.8186303635285595e-10
4.0,7.0,0.0,7665.0,0.0,5.305646556407045e-24,0.0,0.0,9301.0,6.195409374131722e-09,5.808e-05,2.0,34435.0,2.3232000071855235e-05,0.0,0.0,11435.0,7.874612936896667e-14,1.0590999999999999e-05,1.0,94421.0,4.2366291178218116e-06
4.0,8.0,0.0,7665.0,0.0,3.183387933844227e-24,0.0,0.0,9301.0,3.717245624479033e-09,0.0,0.0,34435.0,1.393920004311314e-05,0.0,0.0,11435.0,4.724767762138e-14,0.0,0.0,94421.0,2.541977470693087e-06
4.0,9.0,0.0,7665.0,0.0,1.910032760306536e-24,0.000107515,1.0,9301.0,4.300823034737469e-05,0.0,0.0,34435.0,8.363520025867883e-06,0.0,0.0,11435.0,2.8348606572828e-14,1.0590999999999999e-05,1.0,94421.0,5.7615864824158524e-06
4.0,10.0,0.0,7665.0,0.0,1.1460196561839216e-24,0.000215031,2.0,9301.0,0.00011181733820842481,0.0,0.0,34435.0,5.01811201552073e-06,0.0,0.0,11435.0,1.7009163943696798e-14,0.0,0.0,94421.0,3.4569518894495115e-06
4.0,11.0,0.0,7665.0,0.0,6.8761179371035295e-25,0.0,0.0,9301.0,6.709040292505489e-05,0.0,0.0,34435.0,3.010867209312438e-06,0.0,0.0,11435.0,1.0205498366218079e-14,0.0,0.0,94421.0,2.074171133669707e-06
4.0,12.0,0.0,7665.0,0.0,4.1256707622621176e-25,0.0,0.0,9301.0,4.0254241755032935e-05,0.0,0.0,34435.0,1.8065203255874628e-06,0.0,0.0,11435.0,6.123299019730847e-15,0.0,0.0,94421.0,1.2445026802018241e-06
4.0,13.0,0.0,7665.0,0.0,2.4754024573572703e-25,0.0,0.0,9301.0,2.415254505301976e-05,0.0,0.0,34435.0,1.0839121953524777e-06,0.0,0.0,11435.0,3.673979411838508e-15,1.0590999999999999e-05,1.0,94421.0,4.983101608121094e-06
