year,flu week,PA rate,PA pop,PA count,PA weighted rate,GA rate,GA count,GA pop,GA weighted rate,ME rate,ME count,ME pop,ME weighted rate,SG rate,SG count,SG pop,SG weighted rate,CA rate,CA count,CA pop,CA weighted rate
5.0,8.0,0.0,15901.0,0.0,2.4086047288905192e-11,0.0,0.0,97029.0,1.2851316591159953e-10,0.0,0.0,1854.0,1.500174974615172e-11,0.0,0.0,3637.0,1.7532977903424896e-10,0.0,0.0,10423.0,3.0369811430436693e-10
5.0,9.0,0.0,15901.0,0.0,1.4451628373343115e-11,0.0,0.0,97029.0,7.710789954695971e-11,0.0,0.0,1854.0,9.001049847691032e-12,0.0,0.0,3637.0,1.0519786742054938e-10,0.0,0.0,10423.0,1.8221886858262015e-10
5.0,10.0,0.0,15901.0,0.0,8.670977024005868e-12,0.0,0.0,97029.0,4.626473972817583e-11,0.0,0.0,1854.0,5.400629908614619e-12,0.0,0.0,3637.0,6.311872045232963e-11,0.0,0.0,10423.0,1.0933132114957208e-10
5.0,11.0,6.2889e-05,15901.0,1.0,2.5155605202586216e-05,8.245e-05,8.0,97029.0,3.2980027758843834e-05,0.0,0.0,1854.0,3.2403779451687713e-12,0.0,0.0,3637.0,3.787123227139777e-11,0.0,0.0,10423.0,6.559879268974325e-11
5.0,12.0,0.0,15901.0,0.0,1.5093363121551729e-05,9.2756e-05,9.0,97029.0,5.6890416655306305e-05,0.0,0.0,1854.0,1.9442267671012627e-12,0.0,0.0,3637.0,2.2722739362838664e-11,0.0,0.0,10423.0,3.9359275613845946e-11
5.0,13.0,0.0,15901.0,0.0,9.056017872931036e-06,4.1225e-05,4.0,97029.0,5.062424999318378e-05,0.0,0.0,1854.0,1.1665360602607576e-12,0.0,0.0,3637.0,1.3633643617703197e-11,0.0,0.0,10423.0,2.3615565368307567e-11
5.0,14.0,0.000188667,15901.0,3.0,8.090041072375862e-05,0.000154593,15.0,97029.0,9.221174999591027e-05,0.0,0.0,1854.0,6.999216361564546e-13,0.0,0.0,3637.0,8.180186170621918e-12,0.0,0.0,10423.0,1.416933922098454e-11
5.0,15.0,0.000188667,15901.0,3.0,0.00012400704643425518,0.00021643,21.0,97029.0,0.00014189904999754616,0.0,0.0,1854.0,4.199529816938727e-13,0.0,0.0,3637.0,4.908111702373151e-12,0.0,0.0,10423.0,8.501603532590724e-12
5.0,16.0,0.000188667,15901.0,3.0,0.0001498710278605531,0.000185512,18.0,97029.0,0.00015934422999852772,0.0,0.0,1854.0,2.519717890163236e-13,0.0,0.0,3637.0,2.9448670214238903e-12,0.0,0.0,10423.0,5.100962119554434e-12
5.0,17.0,0.000503113,15901.0,8.0,0.0002911678167163319,0.00040194199999999997,39.0,97029.0,0.00025638333799911665,0.000539374,1.0,1854.0,0.0002157496001511831,0.000274952,1.0,3637.0,0.00010998080176692023,0.000191883,2.0,10423.0,7.675320306057728e-05
5.0,18.0,0.000440224,15901.0,7.0,0.00035079029002979913,0.00073174,71.0,97029.0,0.00044652600279947,0.000539374,1.0,1854.0,0.0003451993600907099,0.000549904,2.0,3637.0,0.0002859500810601522,0.000479708,5.0,10423.0,0.0002379351218363464
5.0,19.0,0.000377335,15901.0,6.0,0.0003614081740178795,0.0005462280000000001,53.0,97029.0,0.00048640680167968205,0.000539374,1.0,1854.0,0.00042286921605442596,0.000274952,1.0,3637.0,0.0002815508486360913,0.000479708,5.0,10423.0,0.0003346442731018078
5.0,20.0,0.000251557,15901.0,4.0,0.0003174677044107277,0.00041224800000000004,40.0,97029.0,0.00045674328100780927,0.0,0.0,1854.0,0.00025372152963265554,0.000549904,2.0,3637.0,0.00038889210918165477,0.00057565,6.0,10423.0,0.0004310465638610847
5.0,21.0,0.000188667,15901.0,3.0,0.0002659474226464366,0.000329798,32.0,97029.0,0.00040596516860468555,0.001618123,3.0,1854.0,0.0007994821177795933,0.000274952,1.0,3637.0,0.00034331606550899285,9.594200000000001e-05,1.0,10423.0,0.00029700473831665084
5.0,22.0,0.000125778,15901.0,2.0,0.00020987965358786197,0.00021643,21.0,97029.0,0.0003301511011628113,0.000539374,1.0,1854.0,0.0006954388706677559,0.0,0.0,3637.0,0.00020598963930539571,0.0,0.0,10423.0,0.0001782028429899905
5.0,23.0,6.2889e-05,15901.0,1.0,0.0001510833921527172,0.000278267,27.0,97029.0,0.0003093974606976868,0.0,0.0,1854.0,0.00041726332240065356,0.0,0.0,3637.0,0.00012359378358323743,0.0,0.0,10423.0,0.0001069217057939943
5.0,24.0,0.000188667,15901.0,3.0,0.0001661168352916303,0.00010306200000000001,10.0,97029.0,0.00022686327641861207,0.0,0.0,1854.0,0.0002503579934403921,0.0,0.0,3637.0,7.415627014994245e-05,0.0,0.0,10423.0,6.415302347639657e-05
5.0,25.0,6.2889e-05,15901.0,1.0,0.00012482570117497817,6.1837e-05,6.0,97029.0,0.00016085276585116724,0.0,0.0,1854.0,0.00015021479606423525,0.0,0.0,3637.0,4.449376208996547e-05,0.0,0.0,10423.0,3.849181408583794e-05
5.0,26.0,0.0,15901.0,0.0,7.48954207049869e-05,3.0919e-05,3.0,97029.0,0.00010887925951070035,0.000539374,1.0,1854.0,0.0003058784776385412,0.0,0.0,3637.0,2.669625725397928e-05,0.0,0.0,10423.0,2.3095088451502763e-05
5.0,27.0,0.0,15901.0,0.0,4.4937252422992136e-05,4.1225e-05,4.0,97029.0,8.18175557064202e-05,0.0,0.0,1854.0,0.0001835270865831247,0.0,0.0,3637.0,1.6017754352387568e-05,0.0,0.0,10423.0,1.3857053070901656e-05
5.0,28.0,0.0,15901.0,0.0,2.696235145379528e-05,2.0612e-05,2.0,97029.0,5.733533342385212e-05,0.000539374,1.0,1854.0,0.00032586585194987485,0.0,0.0,3637.0,9.61065261143254e-06,0.0,0.0,10423.0,8.314231842540993e-06
5.0,29.0,0.0,15901.0,0.0,1.6177410872277168e-05,3.0919e-05,3.0,97029.0,4.676880005431127e-05,0.0,0.0,1854.0,0.0001955195111699249,0.0,0.0,3637.0,5.766391566859524e-06,0.0,0.0,10423.0,4.988539105524596e-06
5.0,30.0,0.0,15901.0,0.0,9.7064465233663e-06,4.1225e-05,4.0,97029.0,4.455128003258676e-05,0.0,0.0,1854.0,0.00011731170670195493,0.0,0.0,3637.0,3.459834940115714e-06,0.0,0.0,10423.0,2.9931234633147573e-06
5.0,31.0,6.2889e-05,15901.0,1.0,3.097946791401978e-05,1.0306e-05,1.0,97029.0,3.085316801955206e-05,0.001078749,2.0,1854.0,0.000501886624021173,0.0,0.0,3637.0,2.0759009640694283e-06,0.0,0.0,10423.0,1.7958740779888543e-06
5.0,32.0,0.0,15901.0,0.0,1.8587680748411868e-05,6.1837e-05,6.0,97029.0,4.324670081173124e-05,0.0,0.0,1854.0,0.00030113197441270374,0.0,0.0,3637.0,1.245540578441657e-06,0.0,0.0,10423.0,1.0775244467933126e-06
5.0,33.0,6.2889e-05,15901.0,1.0,3.630820844904712e-05,0.0,0.0,97029.0,2.594802048703874e-05,0.000539374,1.0,1854.0,0.00039642878464762226,0.0,0.0,3637.0,7.473243470649942e-07,0.0,0.0,10423.0,6.465146680759876e-07
